transaction_id,customer_name,product_name,category,quantity,unit_price,branch,payment_type,card_number,timestamp
5210,Tom Brown,Elgato 4K Streaming Card,Accessories,2,249,Soho,Debit,37708269.0,11-12-25 04:54
5210,Tom Brown,MacBook Air M4,Laptops,1,1599,Soho,Debit,37708269.0,11-12-25 04:54
5210,Tom Brown,LG OLED Evo G5 65-inch,TV,2,2499,Soho,Debit,37708269.0,11-12-25 04:54
5210,,Dell XPS 14 OLED 2025,Laptops,2,1899,Soho,Debit,37708269.0,11-12-25 04:54
5211,Johnny Reed,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Camden,Credit,68358569.0,11-12-25 04:56
5211,Johnny Reed,Meta Quest 4 VR Headset,VR,2,499,Camden,Credit,68358569.0,11-12-25 04:56
5211,Johnny Reed,Dell XPS 14 OLED 2025,Laptops,1,1899,Camden,Credit,68358569.0,11-12-25 04:56
5211,Johnny Reed,USB‑C 240W Cable,Accessories,1,29,Camden,Credit,68358569.0,11-12-25 04:56
5212,,Sony WH‑1000XM7,Audio,2,399,Soho,Debit,55678124.0,11/12/2025 04:59
5212,,Dyson V16 Vacuum,Appliances,1,699,Soho,Debit,55678124.0,11/12/2025 04:59
5212,Lisa Wong,Portable SSD 4TB Gen4,Storage,1,249,Soho,Debit,,11/12/2025 04:59
5213,Emily Clark,MacBook Air M4,Laptops,1,1599,Ealing,Credit,54586669.0,11/12/2025 05:01
5214,Jacob Stone,Google Pixel 10 Pro,Phones,2,999,Soho,Cash,,2025/12/11 05:03
5215,Mark Davies,Sony A7V Camera,Cameras,1,2499,Soho,Cash,,11/12/2025 05:07
5215,Mark Davies,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Soho,Cash,,11/12/2025 05:07
5215,Mark Davies,Samsung Galaxy S25 Ultra,Phones,1,1199,Soho,Cash,,11/12/2025 05:07
5216,Tom Brown,Sony WH‑1000XM7,Audio,2,399, Oxford ,Credit,13309761.0,11-12-25 05:09
5216,Tom Brown,Apple Watch X,Wearables,2,799, Oxford ,Credit,13309761.0,11-12-25 05:09
5217,John Smith,Elgato 4K Streaming Card,Accessories,2,249,Oxford,Credit,40141604.0,2025-12-11 05:16
5217,John Smith,Nvidia RTX 5090 GPU,PC Components,2,1999,Oxford,Credit,40141604.0,2025-12-11 05:16
5217,,Elgato 4K Streaming Card,Accessories,1,249,Oxford,Credit,40141604.0,2025-12-11 05:16
5218,Lisa Wong,Samsung QD‑OLED S95D 55-inch,TV,1,1999,Oxford,Credit,84056763.0,11-12-25 05:24
5218,Lisa Wong,Sony A7V Camera,Cameras,1,2499,Oxford,Credit,84056763.0,11-12-25 05:24
5218,Lisa Wong,Portable SSD 4TB Gen4,Storage,2,249,Oxford,Credit,84056763.0,11-12-25 05:24
5218,Lisa Wong,Google Pixel 10 Pro,Phones,2,999,,Credit,84056763.0,11-12-25 05:24
5219,Mark Davies,Dell XPS 14 OLED 2025,Laptops,1,1899,Ealing,Debit,56542174.0,11-12-25 05:33
5219,Mark Davies,Elgato 4K Streaming Card,Accessories,2,249,Ealing,Debit,56542174.0,11-12-25 05:33
5220,Emily Clark,Nintendo Switch 2,Gaming,2,399,Oxford,Debit,24178479.0,11-12-25 05:40
5221,Alex Li,MacBook Air M4,Laptops,1,1599, Camden ,Cash,,2025-12-11 05:49
5221,Alex Li,Sony WH‑1000XM7,Audio,2,399, Camden ,Cash,,2025-12-11 05:49
5222,James White,Portable SSD 4TB Gen4,Storage,2,249,Oxford,Credit,4315238.0,11-12-25 05:57
5223,Emily Clark,Sony A7V Camera,Cameras,1,2499,Soho,Debit,52382712.0,2025/12/11 05:59
5223,Emily Clark,Elgato 4K Streaming Card,Accessories,1,249,Soho,Debit,52382712.0,2025/12/11 05:59
5223,Emily Clark,Nvidia RTX 5090 GPU,PC Components,1,1999,Soho,Debit,52382712.0,2025/12/11 05:59
5224,Leo Jones,MacBook Air M4,Laptops,2,1599,Ealing,Cash,,2025/12/11 06:00
5224,Leo Jones,Meta Quest 4 VR Headset,VR,2,499,Ealing,Cash,,2025/12/11 06:00
5224,Leo Jones,Nvidia RTX 5090 GPU,PC Components,1,1999,Ealing,Cash,,2025/12/11 06:00
5225,,Xbox Series X2,Gaming,2,649,Ealing,Cash,,2025/12/11 06:04
5225,,iPhone 17 Pro Max,Phones,2,1299,Ealing,Cash,,2025/12/11 06:04
5225,,Sony WH‑1000XM7,Audio,1,399,Ealing,Cash,,2025/12/11 06:04
5225,,Bose QuietComfort Ultra,Audio,1,349,Ealing,Cash,,2025/12/11 06:04
5226,Tom Brown,Samsung Galaxy S25 Ultra,Phones,2,1199, Soho ,Debit,81614018.0,2025/12/11 06:10
5226,Tom Brown,Dyson V16 Vacuum,Appliances,1,699, Soho ,Debit,81614018.0,2025/12/11 06:10
5227,Tom Brown,Dell XPS 14 OLED 2025,Laptops,1,1899,Ealing,Cash,,2025-12-11 06:14
5227,Tom Brown,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Ealing,Cash,,2025-12-11 06:14
5227,Tom Brown,Sony WH‑1000XM7,Audio,2,399,Ealing,Cash,,2025-12-11 06:14
5227,Tom Brown,LG OLED Evo G5 65-inch,TV,1,2499,Ealing,Cash,,2025-12-11 06:14
5228,Jacob Stone,PlayStation 5 Pro Console,Gaming,1,699,Oxford,Cash,,11-12-25 06:17
5228,Jacob Stone,Elgato 4K Streaming Card,Accessories,1,249,Oxford,Cash,,11-12-25 06:17
5228,Jacob Stone,Dyson V16 Vacuum,Appliances,1,699,Oxford,Cash,,11-12-25 06:17
5229,,Google Pixel 10 Pro,Phones,2,999,Soho,Credit,1203134.0,2025-12-11 06:25
5230,Leo Jones,Samsung QD‑OLED S95D 55-inch,TV,1,1999,Camden,Debit,81227841.0,11-12-25 06:28
5231,Lisa Wong,PlayStation 5 Pro Console,Gaming,1,699,Camden,Cash,,11/12/2025 06:30
5232,,PlayStation 5 Pro Console,Gaming,2,699,Oxford,Card,81233183.0,2025-12-11 06:33
5232,Mark Davies,USB‑C 240W Cable,Accessories,2,29,Oxford,Card,81233183.0,2025-12-11 06:33
5233,Mia Johnson,Nvidia RTX 5090 GPU,PC Components,2,1999,Oxford,Debit,20666869.0,2025-12-11 06:43
5233,Mia Johnson,Elgato 4K Streaming Card,Accessories,1,249,Oxford,Debit,20666869.0,2025-12-11 06:43
5233,Mia Johnson,Elgato 4K Streaming Card,Accessories,2,249,Oxford,Debit,20666869.0,2025-12-11 06:43
5234,Sarah Mills,PlayStation 5 Pro Console,Gaming,1,699,SoHo,Credit,,2025-12-11 06:53
5234,Sarah Mills,Sony WH‑1000XM7,Audio,2,399,SoHo,Credit,92677397.0,2025-12-11 06:53
5235,Lisa Wong,Xbox Series X2,Gaming,2,649,Camden,Credit,23890526.0,11/12/2025 06:54
5235,Lisa Wong,Portable SSD 4TB Gen4,Storage,2,249,Camden,Credit,23890526.0,11/12/2025 06:54
5235,Lisa Wong,Canon EOS R9,Cameras,1,1999,Camden,Credit,23890526.0,11/12/2025 06:54
5236,John Smith,Google Pixel 10 Pro,Phones,1,999,SoHo,Card,48122405.0,2025/12/11 07:03
5236,John Smith,Samsung QD‑OLED S95D 55-inch,TV,1,1999,SoHo,Card,48122405.0,2025/12/11 07:03
5236,John Smith,Dyson V16 Vacuum,Appliances,1,699,SoHo,Card,,2025/12/11 07:03
5236,John Smith,iPhone 17 Pro Max,Phones,1,1299,SoHo,Card,48122405.0,2025/12/11 07:03
5237,Emily Clark,Dell XPS 14 OLED 2025,Laptops,1,1899,Oxford,Cash,,11-12-25 07:11
5237,Emily Clark,Dell XPS 14 OLED 2025,Laptops,2,1899,Oxford,Cash,,11-12-25 07:11
5238,Sarah Mills,Meta Quest 4 VR Headset,VR,1,499,Soho,Card,21916941.0,11-12-25 07:18
5238,Sarah Mills,Canon EOS R9,Cameras,2,1999,Soho,Card,21916941.0,11-12-25 07:18
5238,Sarah Mills,Sony A7V Camera,Cameras,1,2499,Soho,Card,21916941.0,11-12-25 07:18
5238,Sarah Mills,Sony A7V Camera,Cameras,2,2499,Soho,Card,21916941.0,11-12-25 07:18
5239,Emily Clark,Dyson V16 Vacuum,Appliances,1,699,Ealing,Card,2461170.0,2025/12/11 07:22
5239,Emily Clark,Canon EOS R9,Cameras,1,1999,Ealing,Card,2461170.0,2025/12/11 07:22
5239,Emily Clark,Dyson V16 Vacuum,Appliances,2,699,Ealing,Card,2461170.0,2025/12/11 07:22
5240,Leo Jones,Apple Watch X,Wearables,1,799,Soho,Card,6263719.0,2025-12-11 07:27
5240,Leo Jones,Elgato 4K Streaming Card,Accessories,2,249,Soho,Card,6263719.0,2025-12-11 07:27
5240,,Canon EOS R9,Cameras,2,1999,Soho,Card,6263719.0,2025-12-11 07:27
5240,Leo Jones,Bose QuietComfort Ultra,Audio,2,349,Soho,Card,6263719.0,2025-12-11 07:27
5241,Emily Clark,Nintendo Switch 2,Gaming,1,399,Ealing,Credit,50663356.0,11/12/2025 07:33
5241,Emily Clark,Nvidia RTX 5090 GPU,PC Components,1,1999,Ealing,Credit,50663356.0,11/12/2025 07:33
5241,Emily Clark,Meta Quest 4 VR Headset,VR,2,499,Ealing,Credit,50663356.0,11/12/2025 07:33
5242,Jacob Stone,PlayStation 5 Pro Console,Gaming,1,699,Soho,Credit,52418963.0,2025/12/11 07:35
5242,Jacob Stone,Nvidia RTX 5090 GPU,PC Components,1,1999,Soho,Credit,52418963.0,2025/12/11 07:35
5242,Jacob Stone,Elgato 4K Streaming Card,Accessories,2,249,Soho,Credit,52418963.0,2025/12/11 07:35
5242,Jacob Stone,USB‑C 240W Cable,Accessories,2,29,Soho,Credit,52418963.0,2025/12/11 07:35
5243,Mark Davies,Nvidia RTX 5090 GPU,PC Components,1,1999,Soho,Cash,,11-12-25 07:44
5243,Mark Davies,Apple Watch X,Wearables,2,799,Soho,Cash,,11-12-25 07:44
5244,Tom Brown,Nvidia RTX 5090 GPU,PC Components,1,1999,SoHo,Debit,46999179.0,2025/12/11 07:49
5244,Tom Brown,Samsung QD‑OLED S95D 55-inch,TV,2,1999,SoHo,Debit,46999179.0,2025/12/11 07:49
5244,Tom Brown,Samsung QD‑OLED S95D 55-inch,TV,2,1999,SoHo,Debit,46999179.0,2025/12/11 07:49
5245,Lisa Wong,Bose QuietComfort Ultra,Audio,1,349,Ealing,Credit,6199053.0,2025/12/11 07:57
5245,Lisa Wong,MacBook Pro M4 Pro,Laptops,2,2499,Ealing,Credit,6199053.0,2025/12/11 07:57
5245,Lisa Wong,MacBook Air M4,Laptops,2,1599,Ealing,Credit,6199053.0,2025/12/11 07:57
5246,Jacob Stone,MacBook Air M4,Laptops,2,1599,Oxford,Credit,,2025/12/11 08:03
5246,Jacob Stone,Google Pixel 10 Pro,Phones,1,999,Oxford,Credit,81536366.0,2025/12/11 08:03
5247,Emily Clark,iPhone 17 Pro Max,Phones,2,1299,Camden,Card,51867527.0,11-12-25 08:05
5248,John Smith,Portable SSD 4TB Gen4,Storage,2,249,Oxford,Card,58968595.0,11/12/2025 08:15
5248,John Smith,Google Pixel 10 Pro,Phones,1,999,Oxford,Card,58968595.0,11/12/2025 08:15
5248,John Smith,Apple Watch X,Wearables,1,799,Oxford,Card,58968595.0,11/12/2025 08:15
5249,Mark Davies,MacBook Pro M4 Pro,Laptops,1,2499,Soho,Debit,79812676.0,11-12-25 08:18
5250,Jacob Stone,Canon EOS R9,Cameras,2,1999,Ealing,Debit,25607543.0,11/12/2025 08:24
5250,Jacob Stone,Canon EOS R9,Cameras,1,1999,Ealing,Debit,25607543.0,11/12/2025 08:24
5250,Jacob Stone,iPhone 17 Pro Max,Phones,1,1299,Ealing,Debit,25607543.0,11/12/2025 08:24
5250,Jacob Stone,MacBook Pro M4 Pro,Laptops,1,2499,Ealing,Debit,25607543.0,11/12/2025 08:24
5251,,Samsung Galaxy S25 Ultra,Phones,2,1199,,Cash,,2025/12/11 08:25
5251,,Portable SSD 4TB Gen4,Storage,1,249,Oxford,Cash,,2025/12/11 08:25
5252,Tom Brown,Xbox Series X2,Gaming,1,649,Soho,Credit,57581717.0,2025/12/11 08:30
5252,Tom Brown,Elgato 4K Streaming Card,Accessories,1,249,Soho,Credit,57581717.0,2025/12/11 08:30
5252,Tom Brown,Apple Watch X,Wearables,2,799,Soho,Credit,57581717.0,2025/12/11 08:30
5253,Alice Moore,Nvidia RTX 5090 GPU,PC Components,1,1999,Ealing,Card,76214398.0,11-12-25 08:35
5253,Alice Moore,iPhone 17 Pro Max,Phones,2,1299,Ealing,Card,76214398.0,11-12-25 08:35
5253,Alice Moore,Apple Watch X,Wearables,2,799,Ealing,Card,76214398.0,11-12-25 08:35
5253,Alice Moore,USB‑C 240W Cable,Accessories,1,29,Ealing,Card,76214398.0,11-12-25 08:35
5254,James White,MacBook Pro M4 Pro,Laptops,2,2499,Ealing,Cash,,11/12/2025 08:42
5254,James White,Canon EOS R9,Cameras,1,1999,Ealing,Cash,,11/12/2025 08:42
5255,Leo Jones,PlayStation 5 Pro Console,Gaming,1,699,Soho,Card,58153626.0,2025-12-11 08:44
5255,Leo Jones,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Soho,Card,58153626.0,2025-12-11 08:44
5255,Leo Jones,Meta Quest 4 VR Headset,VR,2,499,Soho,Card,58153626.0,2025-12-11 08:44
5256,,Portable SSD 4TB Gen4,Storage,1,249,Soho,Cash,,2025/12/11 08:45
5256,,Canon EOS R9,Cameras,1,1999,Soho,Cash,,2025/12/11 08:45
5256,,Portable SSD 4TB Gen4,Storage,2,249,Soho,Cash,,2025/12/11 08:45
5256,,MacBook Air M4,Laptops,2,1599,Soho,Cash,,2025/12/11 08:45
5257,Mia Johnson,Portable SSD 4TB Gen4,Storage,2,249,Ealing,Debit,,11/12/2025 08:46
5257,Mia Johnson,Meta Quest 4 VR Headset,VR,1,499,Ealing,Debit,30583534.0,11/12/2025 08:46
5257,Mia Johnson,iPhone 17 Pro Max,Phones,1,1299,Ealing,Debit,30583534.0,11/12/2025 08:46
5258,Lisa Wong,MacBook Air M4,Laptops,1,1599,Camden,Debit,,11-12-25 08:52
5258,Lisa Wong,USB‑C 240W Cable,Accessories,1,29,Camden,Debit,17721834.0,11-12-25 08:52
5258,Lisa Wong,USB‑C 240W Cable,Accessories,1,29,Camden,Debit,17721834.0,11-12-25 08:52
5259,,Apple Watch X,Wearables,1,799,Soho,Cash,,11/12/2025 08:53
5259,Lisa Wong,Sony WH‑1000XM7,Audio,2,399,Soho,Cash,,11/12/2025 08:53
5259,Lisa Wong,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Soho,Cash,,11/12/2025 08:53
5260,Mark Davies,Google Pixel 10 Pro,Phones,2,999,Ealing,Card,3104388.0,2025/12/11 08:58
5260,,USB‑C 240W Cable,Accessories,1,29,Ealing,Card,3104388.0,2025/12/11 08:58
5260,Mark Davies,Nvidia RTX 5090 GPU,PC Components,1,1999,Ealing,Card,3104388.0,2025/12/11 08:58
5260,Mark Davies,Dell XPS 14 OLED 2025,Laptops,2,1899,Ealing,Card,3104388.0,2025/12/11 08:58
5261,John Smith,Google Pixel 10 Pro,Phones,1,999,Soho,Card,21118077.0,2025-12-11 09:08
5261,John Smith,MacBook Pro M4 Pro,Laptops,2,2499,Soho,Card,21118077.0,2025-12-11 09:08
5261,John Smith,USB‑C 240W Cable,Accessories,1,29,Soho,Card,21118077.0,2025-12-11 09:08
5261,John Smith,Meta Quest 4 VR Headset,VR,2,499,Soho,Card,21118077.0,2025-12-11 09:08
5262,Johnny Reed,Samsung Galaxy S25 Ultra,Phones,1,1199,Oxford,Debit,74142565.0,11-12-25 09:11
5262,Johnny Reed,iPhone 17 Pro Max,Phones,2,1299,Oxford,Debit,74142565.0,11-12-25 09:11
5262,Johnny Reed,Nvidia RTX 5090 GPU,PC Components,2,1999,Oxford,Debit,74142565.0,11-12-25 09:11
5262,Johnny Reed,Google Pixel 10 Pro,Phones,1,999,Oxford,Debit,74142565.0,11-12-25 09:11
5263,Alice Moore,Samsung Galaxy S25 Ultra,Phones,1,1199,Oxford,Credit,21516695.0,2025/12/11 09:14
5263,Alice Moore,Xbox Series X2,Gaming,1,649,Oxford,Credit,21516695.0,2025/12/11 09:14
5263,Alice Moore,Xbox Series X2,Gaming,2,649,Oxford,Credit,21516695.0,2025/12/11 09:14
5263,Alice Moore,Portable SSD 4TB Gen4,Storage,1,249,Oxford,Credit,21516695.0,2025/12/11 09:14
5264,Lisa Wong,LG OLED Evo G5 65-inch,TV,2,2499, Oxford ,Cash,,11-12-25 09:24
5264,Lisa Wong,Dell XPS 14 OLED 2025,Laptops,2,1899, Oxford ,Cash,,11-12-25 09:24
5264,Lisa Wong,Samsung QD‑OLED S95D 55-inch,TV,1,1999, Oxford ,Cash,,11-12-25 09:24
5265,Alex Li,Nvidia RTX 5090 GPU,PC Components,1,1999,Soho,Card,21735411.0,2025-12-11 09:28
5265,Alex Li,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Soho,Card,21735411.0,2025-12-11 09:28
5265,Alex Li,Nintendo Switch 2,Gaming,2,399,Soho,Card,21735411.0,2025-12-11 09:28
5266,Leo Jones,PlayStation 5 Pro Console,Gaming,2,699,SoHo,Debit,65122526.0,11/12/2025 09:36
5266,Leo Jones,iPhone 17 Pro Max,Phones,2,1299,SoHo,Debit,65122526.0,11/12/2025 09:36
5266,Leo Jones,Xbox Series X2,Gaming,1,649,SoHo,Debit,65122526.0,11/12/2025 09:36
5266,Leo Jones,Sony WH‑1000XM7,Audio,1,399,SoHo,Debit,65122526.0,11/12/2025 09:36
5267,Johnny Reed,MacBook Air M4,Laptops,2,1599, Ealing ,Credit,59612348.0,2025-12-11 09:41
5267,Johnny Reed,LG OLED Evo G5 65-inch,TV,1,2499,,Credit,59612348.0,2025-12-11 09:41
5267,Johnny Reed,Sony A7V Camera,Cameras,1,2499, Ealing ,Credit,59612348.0,2025-12-11 09:41
5267,Johnny Reed,LG OLED Evo G5 65-inch,TV,1,2499, Ealing ,Credit,59612348.0,2025-12-11 09:41
5268,Sarah Mills,Nintendo Switch 2,Gaming,1,399,Camden,Card,75043089.0,2025-12-11 09:50
5268,Sarah Mills,Sony WH‑1000XM7,Audio,1,399,Camden,Card,75043089.0,2025-12-11 09:50
5268,Sarah Mills,USB‑C 240W Cable,Accessories,1,29,Camden,Card,75043089.0,2025-12-11 09:50
5269,Alex Li,MacBook Pro M4 Pro,Laptops,2,2499,Oxford,Debit,84961187.0,11-12-25 10:00
5269,Alex Li,Meta Quest 4 VR Headset,VR,2,499,Oxford,Debit,84961187.0,11-12-25 10:00
5269,Alex Li,iPhone 17 Pro Max,Phones,1,1299,Oxford,Debit,84961187.0,11-12-25 10:00
5269,Alex Li,PlayStation 5 Pro Console,Gaming,2,699,Oxford,Debit,84961187.0,11-12-25 10:00
5270,Emily Clark,Samsung Galaxy S25 Ultra,Phones,2,1199,Oxford,Card,73126463.0,2025-12-11 10:08
5270,Emily Clark,Dyson V16 Vacuum,Appliances,2,699,Oxford,Card,73126463.0,2025-12-11 10:08
5270,Emily Clark,Portable SSD 4TB Gen4,Storage,1,249,Oxford,Card,73126463.0,2025-12-11 10:08
5271,Mia Johnson,Nintendo Switch 2,Gaming,2,399,Oxford,Debit,57699363.0,11/12/2025 10:15
5271,,Bose QuietComfort Ultra,Audio,1,349,Oxford,Debit,57699363.0,11/12/2025 10:15
5271,,Dyson V16 Vacuum,Appliances,1,699,Oxford,Debit,57699363.0,11/12/2025 10:15
5271,Mia Johnson,Nvidia RTX 5090 GPU,PC Components,2,1999,Oxford,Debit,57699363.0,11/12/2025 10:15
5272,Emily Clark,iPhone 17 Pro Max,Phones,1,1299,Oxford,Credit,26577700.0,2025-12-11 10:19
5272,Emily Clark,Xbox Series X2,Gaming,2,649,Oxford,Credit,26577700.0,2025-12-11 10:19
5272,Emily Clark,Meta Quest 4 VR Headset,VR,2,499,Oxford,Credit,26577700.0,2025-12-11 10:19
5272,Emily Clark,Meta Quest 4 VR Headset,VR,1,499,Oxford,Credit,26577700.0,2025-12-11 10:19
5273,,Google Pixel 10 Pro,Phones,2,999,Oxford,Credit,4427642.0,2025-12-11 10:24
5274,,iPhone 17 Pro Max,Phones,2,1299,Oxford,Credit,21002267.0,11/12/2025 10:31
5274,,Sony A7V Camera,Cameras,1,2499,Oxford,Credit,21002267.0,11/12/2025 10:31
5275,Mark Davies,Canon EOS R9,Cameras,1,1999,SoHo,Cash,,11/12/2025 10:39
5275,Mark Davies,Sony A7V Camera,Cameras,1,2499,SoHo,Cash,,11/12/2025 10:39
5276,John Smith,Apple Watch X,Wearables,2,799,SoHo,Cash,,2025-12-11 10:46
5276,John Smith,Elgato 4K Streaming Card,Accessories,2,249,SoHo,Cash,,2025-12-11 10:46
5277,Alex Li,iPhone 17 Pro Max,Phones,2,1299,Ealing,Debit,36960502.0,2025-12-11 10:53
5277,Alex Li,iPhone 17 Pro Max,Phones,2,1299,Ealing,Debit,36960502.0,2025-12-11 10:53
5277,Alex Li,Xbox Series X2,Gaming,2,649,Ealing,Debit,36960502.0,2025-12-11 10:53
5278,Mark Davies,MacBook Air M4,Laptops,1,1599,Oxford,Debit,2485125.0,2025/12/11 10:59
5278,Mark Davies,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Oxford,Debit,2485125.0,2025/12/11 10:59
5279,Lisa Wong,Meta Quest 4 VR Headset,VR,1,499,Soho,Credit,71520413.0,2025/12/11 11:00
5279,Lisa Wong,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Soho,Credit,71520413.0,2025/12/11 11:00
5279,Lisa Wong,Dyson V16 Vacuum,Appliances,2,699,Soho,Credit,71520413.0,2025/12/11 11:00
5280,,USB‑C 240W Cable,Accessories,1,29,Soho,Debit,57353970.0,11-12-25 11:10
5281,James White,MacBook Pro M4 Pro,Laptops,1,2499,Soho,Cash,,2025-12-11 11:18
5281,James White,Sony WH‑1000XM7,Audio,2,399,Soho,Cash,,2025-12-11 11:18
5281,James White,Sony A7V Camera,Cameras,2,2499,Soho,Cash,,2025-12-11 11:18
5281,James White,Nvidia RTX 5090 GPU,PC Components,2,1999,Soho,Cash,,2025-12-11 11:18
5282,Mia Johnson,Sony A7V Camera,Cameras,1,2499, Soho ,Credit,80882239.0,2025-12-11 11:27
5282,Mia Johnson,Samsung QD‑OLED S95D 55-inch,TV,1,1999, Soho ,Credit,,2025-12-11 11:27
5282,Mia Johnson,Google Pixel 10 Pro,Phones,1,999, Soho ,Credit,80882239.0,2025-12-11 11:27
5282,Mia Johnson,Nvidia RTX 5090 GPU,PC Components,2,1999, Soho ,Credit,80882239.0,2025-12-11 11:27
5283,Mark Davies,Dyson V16 Vacuum,Appliances,2,699,Soho,Cash,,11-12-25 11:32
5283,Mark Davies,LG OLED Evo G5 65-inch,TV,1,2499,Soho,Cash,,11-12-25 11:32
5283,Mark Davies,Portable SSD 4TB Gen4,Storage,1,249,Soho,Cash,,11-12-25 11:32
5283,Mark Davies,Google Pixel 10 Pro,Phones,1,999,Soho,Cash,,11-12-25 11:32
5284,Johnny Reed,USB‑C 240W Cable,Accessories,2,29,Soho,Card,99419664.0,2025/12/11 11:41
5285,Leo Jones,LG OLED Evo G5 65-inch,TV,1,2499,Camden,Card,,2025-12-11 11:42
5285,Leo Jones,Dell XPS 14 OLED 2025,Laptops,2,1899,Camden,Card,4247490.0,2025-12-11 11:42
5285,Leo Jones,Samsung QD‑OLED S95D 55-inch,TV,1,1999,,Card,4247490.0,2025-12-11 11:42
5286,Alice Moore,iPhone 17 Pro Max,Phones,1,1299,Ealing,Card,38789932.0,11/12/2025 11:47
5286,Alice Moore,MacBook Pro M4 Pro,Laptops,1,2499,Ealing,Card,38789932.0,11/12/2025 11:47
5287,Mia Johnson,LG OLED Evo G5 65-inch,TV,2,2499,Camden,Debit,44599958.0,11/12/2025 11:52
5287,Mia Johnson,Samsung Galaxy S25 Ultra,Phones,2,1199,Camden,Debit,44599958.0,11/12/2025 11:52
5287,Mia Johnson,USB‑C 240W Cable,Accessories,2,29,Camden,Debit,44599958.0,11/12/2025 11:52
5288,Lisa Wong,MacBook Pro M4 Pro,Laptops,1,2499,Camden,Debit,81477079.0,2025-12-11 11:53
5288,Lisa Wong,Elgato 4K Streaming Card,Accessories,1,249,Camden,Debit,81477079.0,2025-12-11 11:53
5288,Lisa Wong,MacBook Pro M4 Pro,Laptops,2,2499,Camden,Debit,81477079.0,2025-12-11 11:53
5289,,Samsung Galaxy S25 Ultra,Phones,1,1199,Ealing,Debit,5608162.0,2025/12/11 11:54
5289,John Smith,MacBook Pro M4 Pro,Laptops,2,2499,Ealing,Debit,5608162.0,2025/12/11 11:54
5289,,LG OLED Evo G5 65-inch,TV,1,2499,Ealing,Debit,5608162.0,2025/12/11 11:54
5289,John Smith,iPhone 17 Pro Max,Phones,2,1299,Ealing,Debit,5608162.0,2025/12/11 11:54
5290,Mia Johnson,Samsung Galaxy S25 Ultra,Phones,1,1199,Ealing,Card,31874164.0,2025/12/11 11:56
5290,Mia Johnson,Canon EOS R9,Cameras,1,1999,Ealing,Card,31874164.0,2025/12/11 11:56
5290,Mia Johnson,Bose QuietComfort Ultra,Audio,2,349,Ealing,Card,31874164.0,2025/12/11 11:56
5291,Mark Davies,LG OLED Evo G5 65-inch,TV,1,2499,Soho,Credit,68231765.0,11/12/2025 11:57
5292,,Bose QuietComfort Ultra,Audio,2,349,Oxford,Credit,,11-12-25 12:03
5293,Jacob Stone,MacBook Air M4,Laptops,1,1599,Camden,Debit,93358003.0,11-12-25 12:11
5293,Jacob Stone,Dyson V16 Vacuum,Appliances,2,699,Camden,Debit,93358003.0,11-12-25 12:11
5294,,PlayStation 5 Pro Console,Gaming,2,699,Camden,Credit,2869895.0,2025/12/11 12:12
5295,Mia Johnson,MacBook Pro M4 Pro,Laptops,2,2499,Soho,Credit,49621340.0,11-12-25 12:14
5295,Mia Johnson,MacBook Air M4,Laptops,1,1599,Soho,Credit,49621340.0,11-12-25 12:14
5295,Mia Johnson,Apple Watch X,Wearables,1,799,Soho,Credit,49621340.0,11-12-25 12:14
5296,,Apple Watch X,Wearables,2,799,Camden,Debit,11707822.0,11-12-25 12:15
5296,,Elgato 4K Streaming Card,Accessories,1,249,Camden,Debit,11707822.0,11-12-25 12:15
5296,,Dell XPS 14 OLED 2025,Laptops,1,1899,,Debit,11707822.0,11-12-25 12:15
5297,James White,Elgato 4K Streaming Card,Accessories,1,249,Camden,Debit,88522934.0,2025-12-11 12:21
5297,James White,Apple Watch X,Wearables,1,799,Camden,Debit,88522934.0,2025-12-11 12:21
5297,James White,MacBook Pro M4 Pro,Laptops,2,2499,Camden,Debit,88522934.0,2025-12-11 12:21
5297,James White,MacBook Pro M4 Pro,Laptops,2,2499,Camden,Debit,88522934.0,2025-12-11 12:21
5298,Alice Moore,Sony WH‑1000XM7,Audio,2,399, Soho ,Cash,,2025/12/11 12:24
5299,Alex Li,Portable SSD 4TB Gen4,Storage,1,249,Oxford,Debit,71575327.0,2025/12/11 12:32
5300,Alice Moore,Portable SSD 4TB Gen4,Storage,1,249,Ealing,Credit,42337693.0,2025/12/11 12:41
5300,Alice Moore,Google Pixel 10 Pro,Phones,1,999,Ealing,Credit,42337693.0,2025/12/11 12:41
5300,Alice Moore,PlayStation 5 Pro Console,Gaming,2,699,Ealing,Credit,42337693.0,2025/12/11 12:41
5300,,Meta Quest 4 VR Headset,VR,2,499,Ealing,Credit,42337693.0,2025/12/11 12:41
5301,,Apple Watch X,Wearables,2,799,Oxford,Card,55184522.0,11-12-25 12:51
5301,James White,Nvidia RTX 5090 GPU,PC Components,1,1999,Oxford,Card,55184522.0,11-12-25 12:51
5301,James White,PlayStation 5 Pro Console,Gaming,1,699,Oxford,Card,55184522.0,11-12-25 12:51
